"id","created_at","updated_at","generation_level","amount","percentage","referral_pool","status","ppv","tv","tier","qualification_reason","tx_amount","rpr","calculated_at","buyer_id","purchase_id","user_id","is_sponsor_earning","sponsor_withhold_amount","referral_system_type","earning_type"
1734,2025-11-23 04:05:02.992 +0300,2025-11-23 04:05:02.992 +0300,3,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-23 04:05:02.973 +0300,3942,1917,1030,false,,3,NETWORK
2563,2025-11-28 04:41:35.814 +0300,2025-11-28 04:41:35.814 +0300,3,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-28 04:41:35.806 +0300,27228,2260,72,false,,3,NETWORK
2564,2025-11-28 04:41:35.814 +0300,2025-11-28 04:41:35.814 +0300,4,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l4_qualified,1000.000000,0.2000,2025-11-28 04:41:35.808 +0300,27228,2260,13,false,,3,NETWORK
1794,2025-11-23 11:27:45.874 +0300,2025-11-23 11:27:45.874 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-23 11:27:45.853 +0300,3944,1936,1030,false,,3,NETWORK
2566,2025-11-28 05:24:16.008 +0300,2025-11-28 05:24:16.008 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-28 05:24:16.003 +0300,7181,2261,13,false,,3,NETWORK
1814,2025-11-23 12:19:16.021 +0300,2025-11-23 12:19:16.021 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-23 12:19:15.999 +0300,5320,1943,1030,false,,3,NETWORK
2568,2025-11-28 05:25:16.002 +0300,2025-11-28 05:25:16.002 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-28 05:25:15.998 +0300,7181,2262,13,false,,3,NETWORK
1944,2025-11-23 18:51:17.004 +0300,2025-11-23 18:51:17.004 +0300,5,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-23 18:51:16.987 +0300,27004,1992,1030,false,,3,NETWORK
2570,2025-11-28 05:25:46.003 +0300,2025-11-28 05:25:46.003 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-28 05:25:45.998 +0300,7181,2263,13,false,,3,NETWORK
1818,2025-11-23 12:24:46.076 +0300,2025-11-23 12:24:46.076 +0300,4,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-23 12:24:46.059 +0300,3460,1944,1030,false,,3,NETWORK
2572,2025-11-28 05:28:46.008 +0300,2025-11-28 05:28:46.008 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-28 05:28:46.004 +0300,7181,2264,13,false,,3,NETWORK
3052,2025-12-05 21:48:38.999 +0300,2025-12-05 21:48:38.999 +0300,0,150.000000,0.0000,150.000000,PENDING,,,,no_referral_full_rp,1000.000000,0.1500,2025-12-05 21:48:38.996 +0300,27418,2432,,false,,5,BONUS_POOL
2574,2025-11-28 05:29:05.892 +0300,2025-11-28 05:29:05.892 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-28 05:29:05.887 +0300,7181,2265,13,false,,3,NETWORK
3053,2025-12-05 21:49:38.998 +0300,2025-12-05 21:49:38.998 +0300,0,150.000000,0.0000,150.000000,PENDING,,,,no_referral_full_rp,1000.000000,0.1500,2025-12-05 21:49:38.996 +0300,27418,2433,,false,,5,BONUS_POOL
2576,2025-11-28 08:02:36.178 +0300,2025-11-28 08:02:36.178 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-28 08:02:36.173 +0300,7181,2268,13,false,,3,NETWORK
3083,2025-12-08 11:16:45.536 +0300,2025-12-08 11:16:45.536 +0300,0,150.000000,0.0000,150.000000,PENDING,,,,no_referral_full_rp,1000.000000,0.1500,2025-12-08 11:16:45.534 +0300,27450,2457,,false,,5,BONUS_POOL
2578,2025-11-28 13:48:16.986 +0300,2025-11-28 13:48:16.986 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-28 13:48:16.972 +0300,6373,2270,882,false,,3,NETWORK
2579,2025-11-28 13:48:16.986 +0300,2025-11-28 13:48:16.986 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-28 13:48:16.980 +0300,6373,2270,72,false,,3,NETWORK
2580,2025-11-28 13:48:16.986 +0300,2025-11-28 13:48:16.986 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-28 13:48:16.981 +0300,6373,2270,13,false,,3,NETWORK
2581,2025-11-28 17:01:47.409 +0300,2025-11-28 17:01:47.409 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-28 17:01:47.397 +0300,5475,2272,554,false,,3,NETWORK
2582,2025-11-28 17:01:47.409 +0300,2025-11-28 17:01:47.409 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-28 17:01:47.398 +0300,5475,2272,555,false,,3,NETWORK
2583,2025-11-28 17:01:47.409 +0300,2025-11-28 17:01:47.409 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-28 17:01:47.400 +0300,5475,2272,116,false,,3,NETWORK
2584,2025-11-28 17:01:47.409 +0300,2025-11-28 17:01:47.409 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-28 17:01:47.402 +0300,5475,2272,72,false,,3,NETWORK
2585,2025-11-28 17:01:47.409 +0300,2025-11-28 17:01:47.409 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-28 17:01:47.404 +0300,5475,2272,13,false,,3,NETWORK
2593,2025-11-28 23:43:48.208 +0300,2025-11-28 23:43:48.208 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-28 23:43:48.198 +0300,7469,2277,781,false,,3,NETWORK
2594,2025-11-28 23:43:48.208 +0300,2025-11-28 23:43:48.208 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-28 23:43:48.200 +0300,7469,2277,232,false,,3,NETWORK
2595,2025-11-28 23:43:48.208 +0300,2025-11-28 23:43:48.208 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-28 23:43:48.202 +0300,7469,2277,72,false,,3,NETWORK
2596,2025-11-28 23:43:48.208 +0300,2025-11-28 23:43:48.208 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-28 23:43:48.203 +0300,7469,2277,13,false,,3,NETWORK
2597,2025-11-29 02:45:18.499 +0300,2025-11-29 02:45:18.499 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-29 02:45:18.489 +0300,18445,2278,4998,false,,3,NETWORK
2598,2025-11-29 02:45:18.499 +0300,2025-11-29 02:45:18.499 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-29 02:45:18.490 +0300,18445,2278,4999,false,,3,NETWORK
2600,2025-11-29 02:45:18.500 +0300,2025-11-29 02:45:18.500 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-29 02:45:18.493 +0300,18445,2278,72,false,,3,NETWORK
2601,2025-11-29 02:45:18.500 +0300,2025-11-29 02:45:18.500 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-29 02:45:18.495 +0300,18445,2278,13,false,,3,NETWORK
2602,2025-11-29 07:47:19.040 +0300,2025-11-29 07:47:19.040 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-29 07:47:19.027 +0300,10980,2282,1803,false,,3,NETWORK
2603,2025-11-29 07:47:19.040 +0300,2025-11-29 07:47:19.040 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-29 07:47:19.033 +0300,10980,2282,422,false,,3,NETWORK
2604,2025-11-29 07:47:19.040 +0300,2025-11-29 07:47:19.040 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-29 07:47:19.035 +0300,10980,2282,13,false,,3,NETWORK
2573,2025-11-28 05:29:05.891 +0300,2025-11-28 05:29:05.891 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-28 05:29:05.882 +0300,7181,2265,4227,false,,3,NETWORK
2565,2025-11-28 05:24:16.008 +0300,2025-11-28 05:24:16.008 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-28 05:24:15.996 +0300,7181,2261,4227,false,,3,NETWORK
2575,2025-11-28 08:02:36.178 +0300,2025-11-28 08:02:36.178 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-28 08:02:36.167 +0300,7181,2268,4227,false,,3,NETWORK
2589,2025-11-28 19:36:17.764 +0300,2025-11-28 19:36:17.764 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-28 19:36:17.749 +0300,26956,2275,4278,false,,3,NETWORK
2587,2025-11-28 19:31:17.757 +0300,2025-11-28 19:31:17.757 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-28 19:31:17.744 +0300,26956,2274,4278,false,,3,NETWORK
2591,2025-11-28 19:40:17.763 +0300,2025-11-28 19:40:17.763 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-28 19:40:17.752 +0300,26956,2276,4278,false,,3,NETWORK
2561,2025-11-28 04:41:35.814 +0300,2025-11-28 04:41:35.814 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-28 04:41:35.803 +0300,27228,2260,477,false,,3,NETWORK
2592,2025-11-28 19:40:17.763 +0300,2025-11-28 19:40:17.763 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-28 19:40:17.753 +0300,26956,2276,157,false,,3,NETWORK
2588,2025-11-28 19:31:17.757 +0300,2025-11-28 19:31:17.757 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-28 19:31:17.746 +0300,26956,2274,157,false,,3,NETWORK
2590,2025-11-28 19:36:17.764 +0300,2025-11-28 19:36:17.764 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-28 19:36:17.751 +0300,26956,2275,157,false,,3,NETWORK
2577,2025-11-28 13:11:36.858 +0300,2025-11-28 13:11:36.858 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-28 13:11:36.844 +0300,27213,2269,373,false,,3,NETWORK
2586,2025-11-28 17:50:17.518 +0300,2025-11-28 17:50:17.518 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-28 17:50:17.503 +0300,7006,2273,373,false,,3,NETWORK
2569,2025-11-28 05:25:46.003 +0300,2025-11-28 05:25:46.003 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-28 05:25:45.994 +0300,7181,2263,4227,false,,3,NETWORK
2571,2025-11-28 05:28:46.008 +0300,2025-11-28 05:28:46.008 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-28 05:28:45.999 +0300,7181,2264,4227,false,,3,NETWORK
2567,2025-11-28 05:25:16.002 +0300,2025-11-28 05:25:16.002 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-28 05:25:15.993 +0300,7181,2262,4227,false,,3,NETWORK
2605,2025-11-29 09:27:19.229 +0300,2025-11-29 09:27:19.229 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-29 09:27:19.208 +0300,12931,2284,2598,false,,3,NETWORK
2607,2025-11-29 09:27:19.229 +0300,2025-11-29 09:27:19.229 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-29 09:27:19.224 +0300,12931,2284,218,false,,3,NETWORK
2608,2025-11-29 09:27:19.229 +0300,2025-11-29 09:27:19.229 +0300,9,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l9_qualified,150.000000,0.2000,2025-11-29 09:27:19.226 +0300,12931,2284,116,false,,3,NETWORK
2609,2025-11-29 09:27:19.229 +0300,2025-11-29 09:27:19.229 +0300,10,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l10_qualified,150.000000,0.2000,2025-11-29 09:27:19.227 +0300,12931,2284,72,false,,3,NETWORK
1886,2025-11-23 15:41:04.398 +0300,2025-11-23 15:41:04.398 +0300,5,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l5_qualified,1000.000000,0.2000,2025-11-23 15:41:04.385 +0300,12795,1967,1030,false,,3,NETWORK
2611,2025-11-29 11:28:19.543 +0300,2025-11-29 11:28:19.543 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-29 11:28:19.530 +0300,2829,2285,217,false,,3,NETWORK
2612,2025-11-29 11:28:19.543 +0300,2025-11-29 11:28:19.543 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-29 11:28:19.532 +0300,2829,2285,218,false,,3,NETWORK
2613,2025-11-29 11:28:19.543 +0300,2025-11-29 11:28:19.543 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-29 11:28:19.533 +0300,2829,2285,116,false,,3,NETWORK
2614,2025-11-29 11:28:19.543 +0300,2025-11-29 11:28:19.543 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-29 11:28:19.536 +0300,2829,2285,72,false,,3,NETWORK
2615,2025-11-29 11:28:19.543 +0300,2025-11-29 11:28:19.543 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-29 11:28:19.538 +0300,2829,2285,13,false,,3,NETWORK
2547,2025-11-27 15:14:59.320 +0300,2025-11-27 15:14:59.320 +0300,1,296.000000,0.2000,444.000000,CLAIMED,,,,sponsor_rate_0.2500,1406.000000,0.3000,2025-11-27 15:14:59.305 +0300,26956,2253,4278,true,74.000000,3,NETWORK
2545,2025-11-27 15:08:29.311 +0300,2025-11-27 15:08:29.311 +0300,1,296.000000,0.2000,444.000000,CLAIMED,,,,sponsor_rate_0.2500,1406.000000,0.3000,2025-11-27 15:08:29.292 +0300,26956,2252,4278,true,74.000000,3,NETWORK
1971,2025-11-23 23:27:05.221 +0300,2025-11-23 23:27:05.221 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-23 23:27:05.207 +0300,25713,2016,4278,false,,3,NETWORK
2543,2025-11-27 15:01:59.294 +0300,2025-11-27 15:01:59.294 +0300,1,296.000000,0.2000,444.000000,CLAIMED,,,,sponsor_rate_0.2500,1406.000000,0.3000,2025-11-27 15:01:59.277 +0300,26956,2251,4278,true,74.000000,3,NETWORK
446,2025-11-12 17:46:56.183 +0300,2025-11-12 17:46:56.183 +0300,1,3.000000,0.2000,4.500000,CLAIMED,,,,sponsor_rate_0.2500,14.250000,0.3000,2025-11-12 17:46:56.163 +0300,26050,1231,4278,true,0.750000,3,NETWORK
2549,2025-11-27 15:22:59.337 +0300,2025-11-27 15:22:59.337 +0300,1,150.000000,0.2000,225.000000,CLAIMED,,,,sponsor_rate_0.2500,712.500000,0.3000,2025-11-27 15:22:59.321 +0300,26956,2254,4278,true,37.500000,3,NETWORK
447,2025-11-12 19:05:26.350 +0300,2025-11-12 19:05:26.350 +0300,1,3.000000,0.2000,4.500000,CLAIMED,,,,sponsor_rate_0.2500,14.250000,0.3000,2025-11-12 19:05:26.332 +0300,26063,1232,4278,true,0.750000,3,NETWORK
3044,2025-12-04 22:05:35.895 +0300,2025-12-04 22:05:35.895 +0300,2,7.500000,0.0500,30.000000,PENDING,,,,unified_limitless_l2,150.000000,0.2000,2025-12-04 22:05:35.893 +0300,9203,2423,597,false,,5,NETWORK
906,2025-11-21 16:33:49.313 +0300,2025-11-21 16:33:49.313 +0300,4,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-21 16:33:49.233 +0300,12923,1632,478,false,,3,NETWORK
2618,2025-11-29 11:34:19.484 +0300,2025-11-29 11:34:19.484 +0300,4,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l4_qualified,1000.000000,0.2000,2025-11-29 11:34:19.471 +0300,5349,2286,217,false,,3,NETWORK
2619,2025-11-29 11:34:19.484 +0300,2025-11-29 11:34:19.484 +0300,5,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l5_qualified,1000.000000,0.2000,2025-11-29 11:34:19.473 +0300,5349,2286,218,false,,3,NETWORK
2620,2025-11-29 11:34:19.484 +0300,2025-11-29 11:34:19.484 +0300,6,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l6_qualified,1000.000000,0.2000,2025-11-29 11:34:19.474 +0300,5349,2286,116,false,,3,NETWORK
2621,2025-11-29 11:34:19.484 +0300,2025-11-29 11:34:19.484 +0300,7,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l7_qualified,1000.000000,0.2000,2025-11-29 11:34:19.476 +0300,5349,2286,72,false,,3,NETWORK
2622,2025-11-29 11:34:19.484 +0300,2025-11-29 11:34:19.484 +0300,8,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l8_qualified,1000.000000,0.2000,2025-11-29 11:34:19.478 +0300,5349,2286,13,false,,3,NETWORK
492,2025-11-19 16:35:49.869 +0300,2025-11-19 16:35:49.869 +0300,3,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-19 16:35:49.857 +0300,475,1360,478,false,,3,NETWORK
2606,2025-11-29 09:27:19.229 +0300,2025-11-29 09:27:19.229 +0300,7,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-29 09:27:19.222 +0300,12931,2284,439,false,,3,NETWORK
2492,2025-11-26 12:13:25.785 +0300,2025-11-26 12:13:25.785 +0300,6,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-26 12:13:25.777 +0300,27165,2222,439,false,,3,NETWORK
1170,2025-11-21 18:00:58.514 +0300,2025-11-21 18:00:58.514 +0300,5,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-21 18:00:58.499 +0300,12999,1719,439,false,,3,NETWORK
2631,2025-11-29 13:15:49.669 +0300,2025-11-29 13:15:49.669 +0300,3,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l3_qualified,14.250000,0.3000,2025-11-29 13:15:49.655 +0300,1638,2291,231,false,,3,NETWORK
2632,2025-11-29 13:15:49.669 +0300,2025-11-29 13:15:49.669 +0300,4,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l4_qualified,14.250000,0.3000,2025-11-29 13:15:49.656 +0300,1638,2291,232,false,,3,NETWORK
2633,2025-11-29 13:15:49.669 +0300,2025-11-29 13:15:49.669 +0300,5,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l5_qualified,14.250000,0.3000,2025-11-29 13:15:49.658 +0300,1638,2291,72,false,,3,NETWORK
2634,2025-11-29 13:15:49.669 +0300,2025-11-29 13:15:49.669 +0300,6,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l6_qualified,14.250000,0.3000,2025-11-29 13:15:49.659 +0300,1638,2291,13,false,,3,NETWORK
2635,2025-11-29 13:23:49.688 +0300,2025-11-29 13:23:49.688 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-29 13:23:49.676 +0300,7521,2292,217,false,,3,NETWORK
2636,2025-11-29 13:23:49.688 +0300,2025-11-29 13:23:49.688 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-29 13:23:49.678 +0300,7521,2292,218,false,,3,NETWORK
2637,2025-11-29 13:23:49.689 +0300,2025-11-29 13:23:49.689 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-29 13:23:49.680 +0300,7521,2292,116,false,,3,NETWORK
2638,2025-11-29 13:23:49.689 +0300,2025-11-29 13:23:49.689 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-29 13:23:49.682 +0300,7521,2292,72,false,,3,NETWORK
2639,2025-11-29 13:23:49.689 +0300,2025-11-29 13:23:49.689 +0300,9,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l9_qualified,150.000000,0.2000,2025-11-29 13:23:49.683 +0300,7521,2292,13,false,,3,NETWORK
2640,2025-11-29 13:24:19.687 +0300,2025-11-29 13:24:19.687 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-29 13:24:19.662 +0300,10881,2293,7521,false,,3,NETWORK
2641,2025-11-29 13:24:19.688 +0300,2025-11-29 13:24:19.688 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-29 13:24:19.680 +0300,10881,2293,217,false,,3,NETWORK
2610,2025-11-29 11:28:19.543 +0300,2025-11-29 11:28:19.543 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-29 11:28:19.522 +0300,2829,2285,215,false,,3,NETWORK
2617,2025-11-29 11:34:19.484 +0300,2025-11-29 11:34:19.484 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-29 11:34:19.465 +0300,5349,2286,215,false,,3,NETWORK
2616,2025-11-29 11:34:19.484 +0300,2025-11-29 11:34:19.484 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-29 11:34:19.463 +0300,5349,2286,2829,false,,3,NETWORK
1190,2025-11-21 18:07:58.579 +0300,2025-11-21 18:07:58.579 +0300,8,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-21 18:07:58.571 +0300,17452,1725,439,false,,3,NETWORK
2642,2025-11-29 13:24:19.688 +0300,2025-11-29 13:24:19.688 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-29 13:24:19.682 +0300,10881,2293,218,false,,3,NETWORK
2643,2025-11-29 13:24:19.688 +0300,2025-11-29 13:24:19.688 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-29 13:24:19.683 +0300,10881,2293,116,false,,3,NETWORK
2644,2025-11-29 13:24:19.688 +0300,2025-11-29 13:24:19.688 +0300,9,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l9_qualified,150.000000,0.2000,2025-11-29 13:24:19.684 +0300,10881,2293,72,false,,3,NETWORK
2645,2025-11-29 13:24:19.688 +0300,2025-11-29 13:24:19.688 +0300,10,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l10_qualified,150.000000,0.2000,2025-11-29 13:24:19.686 +0300,10881,2293,13,false,,3,NETWORK
2646,2025-11-29 13:29:49.674 +0300,2025-11-29 13:29:49.674 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-29 13:29:49.664 +0300,8805,2294,2187,false,,3,NETWORK
2647,2025-11-29 13:29:49.674 +0300,2025-11-29 13:29:49.674 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-29 13:29:49.666 +0300,8805,2294,72,false,,3,NETWORK
2648,2025-11-29 13:29:49.674 +0300,2025-11-29 13:29:49.674 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-29 13:29:49.669 +0300,8805,2294,13,false,,3,NETWORK
3027,2025-12-04 09:30:04.194 +0300,2025-12-04 09:30:04.194 +0300,1,22.500000,0.1500,22.500000,PENDING,,,,unified_non_limitless_l1,142.500000,0.1500,2025-12-04 09:30:04.192 +0300,5509,2407,4026,false,,5,NETWORK
3028,2025-12-04 09:31:34.193 +0300,2025-12-04 09:31:34.193 +0300,1,22.500000,0.1500,22.500000,PENDING,,,,unified_non_limitless_l1,142.500000,0.1500,2025-12-04 09:31:34.192 +0300,5509,2408,4026,false,,5,NETWORK
3029,2025-12-04 09:32:04.192 +0300,2025-12-04 09:32:04.192 +0300,1,22.500000,0.1500,22.500000,PENDING,,,,unified_non_limitless_l1,142.500000,0.1500,2025-12-04 09:32:04.191 +0300,5509,2409,4026,false,,5,NETWORK
2652,2025-11-29 17:42:50.227 +0300,2025-11-29 17:42:50.227 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-29 17:42:50.215 +0300,7426,2297,217,false,,3,NETWORK
2653,2025-11-29 17:42:50.227 +0300,2025-11-29 17:42:50.227 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-29 17:42:50.216 +0300,7426,2297,218,false,,3,NETWORK
2654,2025-11-29 17:42:50.227 +0300,2025-11-29 17:42:50.227 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-29 17:42:50.218 +0300,7426,2297,116,false,,3,NETWORK
